split,manifest_row_id,source_group,dataset,label,relative_path,video_sha256,source_id,width,height,fps,frame_count,duration_seconds,sample_frame_indices,phash_crop_0,phash_crop_10,phash_crop_20,decode_status
train,train|RLVS|Violence/V_287.mp4,principal_train_clean,RLVS,1,Violence/V_287.mp4,aee1be41b2bc30a584029513c7e39f6bcfa92938a2df1db77f9d05700f92776d,,1280,570,29.970030,144,4.804800,7;23;39;55;71;88;104;120;136,20d788b155678abb;41c69da3745e50ad;4386b8217ead05bd;4a9f70af9174a485;689d9160fd04adc7;61959e63c68cdc19;65938f99d9197881;679b88d8cccc4c33;32c907d8c5ce3c8e,62859eb8496567b2;6ac588b26f555c8c;41859cf176ea03ad;4794768a58770d95;588fba70de1c88e2;6995917361e68cc6;61936791cb5c3899;6592129ccbccce9c;36d133d8c3d9cc30,7ac19e9cd8496361;70cd9cb2833317c9;72869db1155432ee;419d23dc554615f5;5f8090fbd61c18ce;788a95307379c50f;68d16391c337c791;68b334b91a728eb1;36d13786c1d8c3b8,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0385.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0385.avi,0d72bfab8510e3cd8ae59cd3d36976a346dcee421b3b66d96bed4baea82723a3,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,40710f8fcc9b3336;40710f8fcc93333e;40710f8fcc93333e;40710f8fcc93333e;40710f8fcc93333e;40710f8fcc93333e;40710f8fcc93333e;40710f8fcc93333e;40710f8fcc93333e,54780f8dccd198f8;54780f8dccd198f8;54780f8dccd99878;54780f8dccd9983c;54780f8dccd9983c;54780f8dccd9983c;56780f8dccd1983c;56780f8dccd1983c;56780f8dccd1983c,743d31cec5809c7a;743d31cec5809c7a;743d31cec5809c7a;743c31cec5819c7a;743c31cec5809cfa;743c31cec5809cfa;743c31cec5809cfa;743c31cec5819c7a;743c31cec5c09c7a,complete
train,train|RLVS|NonViolence/NV_145.mp4,principal_train_clean,RLVS,0,NonViolence/NV_145.mp4,f502b47187097fbde59c761fde022b11b2f36cad05e19b9052b58c2e0500e3b0,,640,360,25.000000,125,5.000000,6;20;34;48;62;76;90;104;118,3e3c70694dc9c945;1f1f430f1cc4c7c4;5c81820f55d9afe1;79c1d4342b4955d5;76e5cd19d6262388;3091c30f3cbae39c;73a5ac584cadca4a;73c68cb95858b433;7147ce9992c46c65,073e7e2039dd81c9;1f1b61011f1f01fe;1e9cc30f3c0f827c;7ac385b5635ac238;26e6c959d636a609;3e9bc34b1c30a32b;73a3a8502cb95e33;73c6acb84e5c8433;7347ca919494ce66,0006377f27273727;019ffce82f00fd03;0ffee0a03c01ff03;58d08fab3ac38d54;22e658d99d25c533;36bcf1c01cfc8e30;31e3ba55a8cccc8c;7367a9a158cca51c;71634b39b998c34c,complete
train,train|RLVS|Violence/V_436.mp4,principal_train_clean,RLVS,1,Violence/V_436.mp4,64db657595868381e4d9e9197d54b4ef1e7001562a376e5fe15ed05de7b3a471,,1280,720,30.000000,132,4.400000,7;21;36;51;65;80;95;110;124,13cf3332cc93331c;13c7e330cc93633c;13cf6633c932c32c;13cf4e32cc996631;13c7cf38619accc1;13c73138c69b633c;13cec7e3cc383924;13cf1c33cf8c9861;13cb6633cc18b26d,11c73136ccf32798;11c7f13c8f93c438;11cd2631dc92f3c6;10cd6734d9966699;11c3cf3c7017cccc;11c3393fce93c11c;118fc2e1cc3a2f9c;11c91c31c796dcb9;10c16732cdb2cfc6,11c0302fcf73f0dc;11c07b2d03e3c6fc;10c0277b4eb873cd;34c963699be63498;1dc0807c3333cfce;11e0384f0ff1c4cf;1185e0e9cef0e4f8;30c91c7963e78ccc;14c0676b4d36c79c,complete
train,train|RLVS|Violence/V_181.mp4,principal_train_clean,RLVS,1,Violence/V_181.mp4,cf94663336f49e366cb6672d28ec4c5d707e390c0d9ae2125a46bc217592461f,,204,360,30.000000,111,3.700000,6;18;30;43;55;67;80;92;104,70d4e1e586330ed9;70d8f1ede4330187;74c3e8e3e0b4a1b2;54c9c9ece4a0e3d8;51d6b4e08a98f9c6;70373c4fe1c8407b;74dc60c19b13cea6;60f4788f9ac2c5d8;286832cb3bef8c07,76d4ebe8e6a104e0;36d6f8e9ee3180a0;35d1cec2d08db2b4;2682c9c78cafa43e;589fb7618099cab1;3f363ec0eac4f220;3e9d68cb9151c247;677e791b16a282a1;683832d931d93dc3,3594d1ccca11dee2;3514bdcae512b4e2;2434c3d0cd52e57d;249dd1d44ee22d6a;5c87a361bccda01b;13390f3089d799b3;0e0c6ec43b9fce48;626e79993c86d0d1;483e878e709c8f2e,complete
train,train|RLVS|Violence/V_279.mp4,principal_train_clean,RLVS,1,Violence/V_279.mp4,6562f108210fdc33a63e9eb63e7ae001353b375e83299c04cab1e8091d945fd3,,1280,720,30.000000,177,5.900000,9;29;48;68;88;108;128;147;167,40142b7a3e6b3e95;4415296a3e6f3e94;44d4686b1a662fd6;60d40be81bf36e46;04510e7a3b666e9d;05d04a5b7ae66a0f;05d44b5b7aa66a45;04c14ada7b366ac7;04615a5a7bb66a8d,61bcd91f13625516;659cd95b17431714;679cc81b176a5316;619cc14f1b715656;65d8cc1b1175174e;21dcc05a1bf47713;29dcc15a1b343c1f;2df9c0d81b363651;0d69d05a1b367713,69acd91ad6730e12;61aeda17dd528305;63aeec9184fba182;628eedc492fac710;60fcce129d711716;69cced1292e8b196;6bece892c2e58c16;2968e4dad2859796;4b68ecd296ed8216,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0008.avi,principal_train_clean,RWF-2000,1,val/Fight/rwf_val_fight_0008.avi,ed1f14af4e54271422b4d99e878baac2dd8b03bafa649ac1dc0671215445796a,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,40f13c9663cd1a73;40f13c9663cd1a73;40f13c9e629d1b63;40f13c9e629d1b63;40f13c97639d1a63;40f13c97639d1a63;40f13c9d23dc1a73;40f13c9d23dc1a73;40f13c9963cd1a73,4bfb1c946c8d1961;4bfb1c94668d1961;4bf93db0648d1961;4bf93db0648d1961;4bf91db06c8d1961;4bf91db06c8d1961;53fb1db2688c1961;53fb1db2688c1961;57f1bdb0688c1961,507b8f3564949966;507b8f3564949966;507a8f35648c99e6;507a8f35649c9966;507b8f31649499e6;507b8f31649499e6;50738f31669c9966;507b8f31649c9966;507b8f31668c1b66,complete
train,train|RLVS|Violence/V_672.mp4,principal_train_clean,RLVS,1,Violence/V_672.mp4,cf21963c0198df2aed7cc4a295ba4f8ac6982ef67389763bb2ad0d7de9ad64fa,,224,224,25.000000,125,5.000000,6;20;34;48;62;76;90;104;118,196a734ca64a34d7;19ad475825c374d6;1ca4635831ce7ad3;03712b1c7cac5e93;7f5fa3440c077093;420d7a62b1d96c97;46423fa4db8a34d3;1b3c11f1e6c818f6;132a57dcb4136cd2,1a767238c34ca76a;186bd33cc34a6734;0c2dc33cb14cb3da;4271a33e2b4c973c;5f3da34c866c821d;444c4f66b1fcc62c;4544232dd06ea77d;130c133ae15d8b7e;332a43dcb529e274,18a356b2d8ad9d52;1de21b2d9c58d839;0e6347325a6d9c8b;54f0f1b37ac2c24c;4f1279d227e48749;6c864362997a6a75;4f542333d5262dc9;114d16b669988fad;323451c5bc52af3c,complete
train,train|RWF-2000|val/NonFight/rwf_val_nonfight_0003.avi,principal_train_clean,RWF-2000,0,val/NonFight/rwf_val_nonfight_0003.avi,0a241944b6d301cf603d537f6ca732bfcefdebd01ccde86f9025dbf3b0d7ac0c,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,457123b2d8a47b96;457163b0d8a47b96;4571e2b059a46f93;417166b079cc7b92;41f166b179cc7390;41f067b158cc7b92;43f862b358a56d92;43f863b0598d6993;43fc63b059a56c92,447931b2cd6cb0e6;4079e3b2dc6892e6;4178e6b6996cd0a6;4179e6b2996c92a6;4173e6309d6c92b6;587763309d689ab4;517c62329969daa6;537c6032936d5ab4;536c70b2b36d58a4,4c7b70b2cd58a46a;407873b6495aa43f;487867b6095bb06e;587a67b64949b047;58636636e959862e;5c6370b6e949872c;704c66b6a959b0a7;534f74b6a15b908c;514e74b6b15986ac,complete
train,train|RLVS|NonViolence/NV_638.mp4,principal_train_clean,RLVS,0,NonViolence/NV_638.mp4,c69ca211383f3baff956b8da2d51c03cd8b14f8ad4a4b52c3f739ecb3aa6f564,,224,224,29.000000,145,5.000000,7;23;40;56;72;88;104;121;137,48b3bcda12a5ba52;4cb3bcda12a5b90a;4cb3bcda12a5b90a;4cb3b4de1285b98a;4cb3b4de12c5899a;41e68e93e1d166c3;49e0a6c2e699e4c7;5980e6c3e793e4c4;5b94e481e199e3c6,49b22d1594ab96d6;4db2ad1194a9bad2;4cb0ad19d4a9bad2;4cb1ac1d56e1ba92;4cb1ac1c56e5ba92;51640f97f23f24d0;5b6406c7939bf144;5b3c04e71391e1e5;5ba424e7399be0c1,4bf04a9ee90aa569;4bf0489fe148a66d;4bf0489f6568a26d;4bb2689f6569a225;4fb2689b5569aa24;5a6c04f0d3216d6f;5b7c2ce707139883;122c6d650792d8fb;12aded6d031698d9,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0069.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0069.avi,4ba1056a76d3e478610e1d87ae1ec619aae8bc5d76c9247e240699aeb22a490a,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92;14896b746e6a6d92,348a43ad766a4bb4;348a43ad766a4bb4;348a43ad766a4bb4;348a4bad766a4b94;348a4bad764a4bb4;348a43ad766a4bb4;348a43ad764a6bb4;348a53ad766a4b94;348a43ad766a4bb4,2dd0d2a92d53553a;2dd0d2a92d43573a;2dd0d2a92d53553a;2dd0d2a9255b553a;2dd0d2a92d5b552a;2dd0d2a9ad53552a;2dd0d2a9b5535568;2dd0d2a9a543576a;2dd0d2a9ad43553a,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0147.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0147.avi,0d43bc5030c37a4c1814cb4d014994f2c5c200ca9c79c1d71c420cf229e76ba2,,540,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,14cd4b5a6c2d296d;14cc4b5a6e2d2d65;15c44a5a4b2d6d6d;15e56a5a492d6565;14e56a5a4b2d256d;14e56a5a4b2d256d;14e56a5a4b2d256d;15e56a5a4b2d256c;15e56a5a4b2d256c,14ee53d44c5b594c;16eed9d346194949;15ee44d053534d6d;1ce646d45a1b4d4d;15e644d4da5b494d;15ee44d4da1b494d;15ee44d4da1b494d;15e644d4da5b494d;15e246d4da534d4d,2c69f29685b0f28e;26ecd9968690f28e;3966ec9c9692d2c8;1e6466d49692f2cc;0f65649496b6d3c8;0f646494d6b2f3c8;0f656494d6b2d3c8;0be4649496b2f2ce;0be4649696b2d3cc,complete
train,train|RLVS|Violence/V_199.mp4,principal_train_clean,RLVS,1,Violence/V_199.mp4,26ed5565f9e6f383fcce80f7686688666a5399af5a04200da049b7de516d9ac8,,640,360,29.970030,141,4.704700,7;23;38;54;70;86;102;117;133,49cddc762c8ecc21;47c33d6f1c330f10;40c36de8673de303;40f33d3e3cc2c383;40e03f37d9f30706;51d9fcf03f1d8006;4697f9cf398c3180;1d9d36cdcc6641c1;15993c36d9c9e161,49c999733e86cdc0;40c030cf1c73ef7c;54e20bfc0c3de1c5;60e11d1f1f3ee0c1;68ec272c99706367;50d9cef80138f8ec;4481c9e3d81f79c9;1d9d36999c269934;11991f371d8dc6e0,58d8d8783763c1cc;43d83dc33cd11ec1;74f203f60e1f88e2;67f0fc0c0d1f3903;7ee6270c0f3e340c;58c1c6f70018f4fb;45b8c0f2cd34e695;099f369926839c37;59992727199d0e27,complete
train,train|RLVS|Violence/V_143.mp4,principal_train_clean,RLVS,1,Violence/V_143.mp4,f11ae77b6a5e76a1c7e26940cb92be72c1f254582be04da1db98452228b2b05d,,640,360,30.000000,177,5.900000,9;29;48;68;88;108;128;147;167,1d7169cd32c26ca5;700f4ff23495f260;7643697c8394921f;50499a1e6cfc78f0;715a6d2e14e89993;790d26958bec9f02;681b06fec3213cf4;65981a3ff1d61660;659f0c710ec17359,0b304b4fb4d7cc29;71034bf00e8f8ced;16c1696e61fd9027;35eb92564e0f4e48;72554b07277cad82;584b26b14fed900f;7c1b056fe0126f46;67de0e01f191d4a6;688f2e3a0fe072e8,123c434b32d7ccb3;3902527d4a9cbb8b;35b14b67495e342a;3b78b0b5bba2aa02;361e5ba1256ace25;5c462cb167eab582;5f120d89f91b3313;6ac7073a7898d8cc;79813e1e03e0fca6,complete
train,train|RLVS|NonViolence/NV_765.mp4,principal_train_clean,RLVS,0,NonViolence/NV_765.mp4,e2d0f3eca61cd0e07eca5b6cb6a9aeef4d7613284fa80dca9a181bb6853a63ff,,224,224,23.000000,115,5.000000,6;19;31;44;57;70;83;95;108,75563105a3f184bd;56533c04f0ae87bc;43593644bae3952b;7157641c3ee50355;7357047c24e52357;53572438b6a123d7;535a3f00b6e12b17;515c2f5435f52a15;53475a3c29a1734d,6656384931f1e4ba;67520e41fd648177;7159666d76ac6a01;79526e1e3cce2452;73520c5e3dfc2c42;70522e5cb5f8e4c2;50560f5ea5fc6056;505f025ea5f9b452;7047541c0eba7dac,66051d4f1868babb;7056465817ab8f74;781a6a5b154d3556;5bf452170b8907ad;70f556168b8a2f85;735052060b1f2fdd;7b1056068b8b3de5;7e105707038b3bad;35e1b46cd6131e83,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0050.avi,principal_train_clean,RWF-2000,1,val/Fight/rwf_val_fight_0050.avi,ba88f72b428ba78f0dd4ab9d4c242f0f1552424e819c9f381d3cb5220c1348fd,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,0cee6d31317362cc;0cee6939317362cc;0cee6d3d31736248;0cee793932726263;0cee79353272624b;0cee7b353070626b;0cee73353072724b;0cee7335307072cb;0cee733730f0624b,0dce4a0b3d35712e;0dc64b093d3171fc;0dc64a0d3d3571ec;0cce49093d35727d;0cce5b0b2d35742d;0dce6b0d2d35742c;0dce6b092d757039;0dc66b0f2d757029;0dc66b0d3d34742d,0bc5464a8cbb5973;0be7564a8c3a5873;0bc7464e0c3b5e72;0fc5585399aa734a;0fc5595299aa664e;0dc752521b9a7366;0fc752521b2a7672;0fc750521b2e7666;0fc7505213ae7566,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0407.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0407.avi,8c8e54ed0cf46f6ccbda933faf3de1235d6dd0c547e4e2c03a56722af787afe9,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,7ebe01940d47436b;6ebe50470c5d3139;6eb811471939317b;6afa85141d71616b;7afa45151d0d115d;6eee45473911115d;6eae41570d1e1559;6ab6154f1959131d;6eb7154b195a1515,6cfe32a48c84e2e3;65b4d0e78ec6a2a8;6cbcc4c6cc98b83a;67f286849c18b9cb;76f6c6960aa2b8a2;66efc7c60890a2a7;67eee1920a86a2ab;6bb6a3260cc2d3a6;6eb6a36a58c2a2b4,6c73312f0f8f03a1;68bbb1314ee0c1ec;6dbde0c4c6c481a7;60d2e1a3870f2fca;65f1e107421f8eb4;646bc1c65e14a3e3;68eaf1134e1761e1;60b6a1290f5b52f6;68bfa0585b425ae6,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0220.avi,principal_train_clean,RWF-2000,1,train/Fight/rwf_train_fight_0220.avi,4edba1c1294dcbf559cb56d776a7924b36484ca384a23043e60784b398cdb10e,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,498f3271276607f8;498f3273236607f8;498f3063236607fb;498f3063236607fb;4d8f3063236607fa;498f3063236607fb;498f3063236607fb;4d8f3063236407fb;4d8f3063236407fb,4b8636313d643967;4b8634313d643b76;4b8c34313d643b75;4b8c3c313d643375;4b8c3c313d643367;4b8c3c3139643377;4b8c3c3139643377;4b8c3c213d643377;4b8c3c213d643377,4bc7349b2cc81be4;43c6349b2ccb1be4;4386349b2ccb3be4;43c6349b2cc33be4;43863c9b2cd83bc5;43862c9b2ccb3bcc;43862c9b2ccb3bcc;43863c933cc93bcc;43863c933cc93bcc,complete
train,train|RLVS|NonViolence/NV_532.mp4,principal_train_clean,RLVS,0,NonViolence/NV_532.mp4,54e5ebe08c75d8dd2e1b448e93cbf835c1db5129a268eff105c2ccf3604007d3,,224,224,29.000000,145,5.000000,7;23;40;56;72;88;104;121;137,0675e38faad23470;0677c98faad23470;0677e285abd13472;065fe187abd13470;02d7e18fab993470;03dfe08dabe03564;03dfe08dabe03d60;03d7e2cd8b633470;03d7e2cd8b633470,043fc18f9a82b769;043fc1cd9a8abd61;043ff0c59b89b760;0637f0859b8ab761;0637f0878a9a37d1;1237e089ca9abf64;0637e089cb9a9f64;0537f08dcb82aed8;0137f08dcb82aef8,043269cbdf84b6e4;063669e9d384b7e0;06366d61d986b3f0;06376d21d386b6f0;06367d61d186b7e0;16277d89e59227b0;06277d89e592a7a4;07367d89d187a6d0;03367d89d1c786d8,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0544.avi,principal_train_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0544.avi,4b31e139542648f4fa510141cd7a0aecb1f461f4349c499fd87afd20cb44e802,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,45309c4d69a82fbe;4535984629aab73e;61349c4629aab73e;75709c4521a8af3e;75719c4429aa273d;75709c4469a8a73e;75719c4c29a8ae3c;75719c4c29a8a73c;65719c4c29a8af3c,6930954f58eb5a0b;62b895c758d36a0b;62b59c4758d26b0b;69308dc758eb5a0b;68319dc758e24b1b;63309dc758da4b0b;63719dc758ca4a0b;63719dc758da480b;637195c758da4a0b,6a3ca9299c6c93e8;663d892998fc03ec;722c81299dec13fc;723c8ba89deb10e8;723d83099de419ec;723c8b299ce803fc;723d832999e40bf8;723d832991e813fc;723d8b2195ec03f8,complete
