node_id,split,dataset,label,relative_path,sha256,highest_evidence,probable_neighbors,possible_neighbors,cross_label_neighbors,has_train_neighbor
test|RLVS|NonViolence/NV_694.mp4,test,RLVS,0,NonViolence/NV_694.mp4,d21132157dbd6c1415ce72a2e3d34627db03dc0c286fa713be8ca83603bcc7d2,possible_near_duplicate,0,1,0,1
test|RLVS|NonViolence/NV_705.mp4,test,RLVS,0,NonViolence/NV_705.mp4,7520933da54707bcb49ede66ce0ec77b745ad2635af2f34b6f38e868d2c94b6f,possible_near_duplicate,0,2,0,1
test|RLVS|NonViolence/NV_732.mp4,test,RLVS,0,NonViolence/NV_732.mp4,cc64f762c6745958e659f17f7451f42e40d1f1c4c963ce766bec69cb7b46162e,possible_near_duplicate,0,1,0,1
test|RLVS|NonViolence/NV_735.mp4,test,RLVS,0,NonViolence/NV_735.mp4,eb70e1130161821ca2da05b7654210f56977a9ec50bed9da9a45958740abeb31,possible_near_duplicate,0,2,0,1
test|RLVS|NonViolence/NV_751.mp4,test,RLVS,0,NonViolence/NV_751.mp4,a7881d015902337a42bddde70deee6b69b42134a0c5603ffb208749c814426c0,possible_near_duplicate,0,1,0,1
test|RLVS|NonViolence/NV_869.avi,test,RLVS,0,NonViolence/NV_869.avi,082f6a12e83ccfa26677ff20855e6b420250601beac71d3ccdef764a249e29d6,possible_near_duplicate,0,1,0,1
test|RLVS|NonViolence/NV_872.avi,test,RLVS,0,NonViolence/NV_872.avi,d34d150ef9d3ab3053e179d63d75ca6bbee2e3455a3d2fc9c412659bf97df30f,probable_near_duplicate,1,0,0,1
test|RLVS|NonViolence/NV_877.avi,test,RLVS,0,NonViolence/NV_877.avi,7cda97749fa81e27ac7a679d07e727f23d3b1da8c37d0ea4922e2c68a1483b3a,probable_near_duplicate,1,3,0,1
test|RLVS|NonViolence/NV_881.avi,test,RLVS,0,NonViolence/NV_881.avi,a9150c55ad75dbbc29182a046413c3ac37415e02afdc5678ea8dfb1cf95d8234,probable_near_duplicate,1,1,0,1
test|RLVS|NonViolence/NV_884.avi,test,RLVS,0,NonViolence/NV_884.avi,d975b5c63ab3be1f9e39ca856d8645dc9e22ed6e97cd42135680e9168e30afa2,possible_near_duplicate,0,4,0,1
test|RLVS|NonViolence/NV_891.avi,test,RLVS,0,NonViolence/NV_891.avi,4e4b17794c3495739f92497c573562f5c6dfaed7e8ceeb64f30f093d931a9109,probable_near_duplicate,1,0,0,1
test|RLVS|NonViolence/NV_90.mp4,test,RLVS,0,NonViolence/NV_90.mp4,e967401c07df68d3fb4b4fc4b4059d832436ec838de72ba442fe86ba6745aed8,probable_near_duplicate,1,0,0,1
test|RLVS|Violence/V_115.mp4,test,RLVS,1,Violence/V_115.mp4,d26fdce8835dff2a471cff7d9effdf2dafa81b3b457ae2a5881558a4dd5d8fc3,possible_near_duplicate,0,1,0,1
test|RLVS|Violence/V_703.mp4,test,RLVS,1,Violence/V_703.mp4,d66db3869b7076c350065b3d8fa2417cefbd1c29854cc48ed636faa7eb979aea,possible_near_duplicate,0,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0029.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0029.avi,3b652a6d0c61714dfdf314d718a45e76c02d431137eec60b6cf6cb00569e7630,possible_near_duplicate,0,2,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0034.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0034.avi,31159d5c208dc6684bddf908bdca7b3312835d7f11b0fe3df12bc94bd4cb66a8,probable_near_duplicate,1,2,3,1
test|RWF-2000|train/Fight/rwf_train_fight_0047.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0047.avi,11b1236ef299b1a7d4c95b4da35a4db702897bc576f1a0f4ea5a12de92ae1997,possible_near_duplicate,0,1,0,0
test|RWF-2000|train/Fight/rwf_train_fight_0053.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0053.avi,44257b8b59f3b1c2539e48653143c4f7e83281f27512e05ca24ca803eeb947a3,probable_near_duplicate,3,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0055.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0055.avi,3e2ed1d727fdd3ba7f691c8661aea9062cb0ae5b9cf7c9b3b6453224da917e41,probable_near_duplicate,3,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0076.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0076.avi,8d38902dee5f0220825da70cba00d044f507b78bab8fe731e609c7459b71b46e,possible_near_duplicate,0,5,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0080.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0080.avi,676efa8e2aac54856d5ac8ff45383321ded847b739fa73988d75090d687ded8a,probable_near_duplicate,1,4,2,1
test|RWF-2000|train/Fight/rwf_train_fight_0086.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0086.avi,15429da03cc36fd352295163c1a58e1389e1b4fc4e452554dc3e111d70447d1b,possible_near_duplicate,0,1,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0111.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0111.avi,117dcfc78fd70502e7d858104f698c5263a64d35960a9499193f906474d6407a,probable_near_duplicate,3,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0113.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0113.avi,fa7100bc301bedf1d0b241375abdd82e59e0d7943d365748d4c7181174c9573f,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0114.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0114.avi,616018b736573d70d0ebbe9f185952b72bd390d693f463f6dc363536bfe35e2f,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0122.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0122.avi,5343d6f905828df0113a1a5750a60fda3961b0d7c7398aff974187e34177de1c,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0130.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0130.avi,f29ffd7335f0cb0b8ed07d103a4aa217c8c26c50b9780cff2f9c8cc0be9cdf12,probable_near_duplicate,4,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0165.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0165.avi,02f86008985a7d9d0fa2c4b35263096fb836b5100636622702bca4389a9d37f8,probable_near_duplicate,4,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0167.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0167.avi,80ee92a8e3021f63e797c70b1bbbb11bc98194ebf196491b74e6fd7feea8d6db,probable_near_duplicate,3,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0183.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0183.avi,1561a80585f9c951fd71ce10e09e8aab08aa0824a89be6acebbc9a5ffde57e48,probable_near_duplicate,4,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0184.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0184.avi,a3b935fa428736d141a883867cdbee007dc6bb92152ebc5a9b7f7b4e693644d0,probable_near_duplicate,4,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0198.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0198.avi,b324175103b6b94357462f32d293c4b185a1de56595a74d57054a01f2095c3a4,probable_near_duplicate,1,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0200.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0200.avi,488ca123c080e55a0ea4f706ef712d9ec88b7452c2fc3646876786a32de04797,possible_near_duplicate,0,3,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0211.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0211.avi,83d6da933610e5dd592d34cbe58a6c691c9f0f8c531a67ce4cc7e0f00e5c54c2,probable_near_duplicate,1,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0214.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0214.avi,1762cb0f8fa7cb4b26717b356532d0e1ba2f5252836e2b951413cf3fbbfa49ab,probable_near_duplicate,1,0,0,0
test|RWF-2000|train/Fight/rwf_train_fight_0219.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0219.avi,3d2642008b779115603e7832cfe9ebfaf34e0649a9cd428d53083f18d905f0ee,probable_near_duplicate,1,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0236.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0236.avi,6b8ddc71a335c0e54ccea6ff2f52cfa0a123b16855f9c5d4b88f46d552a1418e,possible_near_duplicate,0,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0240.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0240.avi,400669da13d74b1548e673f5f93fa2839243bcb55be71b05a71565215f3c78e8,possible_near_duplicate,0,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0242.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0242.avi,0c2855441b082c81dfed6849804cf68666932a2f914b05d1588617102cfbf28c,possible_near_duplicate,0,2,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0279.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0279.avi,0fa1d34f2ff90ea667a44782a35835003673c4d2abc7c5370604a2a99677bc01,probable_near_duplicate,5,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0282.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0282.avi,2c7b1fb6c5715cfd96f7b1865f8c87b9f1452fd0e260ec5126b9b674eb2a0185,probable_near_duplicate,5,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0291.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0291.avi,ac498c34f8998f6ff4d6e42b6fd9876826146f0d9deaf2fe46a04677cd9ef952,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0339.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0339.avi,4c055af5d0844d6493cce1cdd2d6ce7c0a3b3c716807087ccad1f7f91d0ad516,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0340.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0340.avi,43423056770958ae0044121434ab25c4392dd621d25cb2f0d8bc6125ec48698c,probable_near_duplicate,3,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0345.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0345.avi,b23c2c37da9a8f0a1e21a8e87349d045dc0704ae63f4b0a9cdfa66c9174d1a82,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0369.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0369.avi,5365369272df4fe6075a8101cf9703ca2e9b8ce1e37e8a84ba23126f8ce72f44,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0389.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0389.avi,dcdf9fcca490921a9f7ab30c13848d53d0de7f2f618074ceacc7d2ff1f2f37c1,probable_near_duplicate,1,0,0,0
test|RWF-2000|train/Fight/rwf_train_fight_0396.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0396.avi,f56a120be29209bf87346e16bd04b3d4909d007d138708a51b06d7c782ddfbd8,possible_near_duplicate,0,1,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0408.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0408.avi,6c16d729227e19559bd61d2bcaf32addc056b128f8146ac659e96e7db4fdd91b,probable_near_duplicate,1,2,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0444.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0444.avi,f59f705ebfbda5e02fc115209fdb780b13b7efbb389dc7a0fe5333a85d904134,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0447.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0447.avi,07198312953fa8d7e6f49647d3ccbbabd3cf30e0b033bd70e0d78ce33f86ed7f,probable_near_duplicate,1,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0448.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0448.avi,e6dde7a5cec1d1ac6a3a4d4a38413abc70d0983c4afa49d30f439b941daf56e7,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0449.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0449.avi,ba4ee80c843dad1dce79d58a775ef08d844e17d62b08b02cabf3ac9513e95622,possible_near_duplicate,0,2,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0470.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0470.avi,7aea2dcd95cf6e1280fec9d2f8d4dd2e0d2c82f5e4ae9dac817aa135d546d4e6,probable_near_duplicate,3,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0471.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0471.avi,82973ab4178f9a31617a222ea47064c3ec804f0ede3dda14845efc6dce1fd45f,probable_near_duplicate,3,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0476.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0476.avi,00921e9d4deee0d5a304ab6b48df00b4b709150f0245600956d49f7645a745c4,possible_near_duplicate,0,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0480.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0480.avi,7793fb508bd9619be68ae76e783fe98bd338b567f1c26726fcdda050bf40ba83,possible_near_duplicate,0,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0484.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0484.avi,2196d8f6012f1bf7208f396318905c8d474fff059e311699dca329ce86687968,probable_near_duplicate,1,3,2,1
test|RWF-2000|train/Fight/rwf_train_fight_0490.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0490.avi,da20ce5f5daf944c1717808bf5dceddb8f83d6fc55c19296d379880d6fbd4a9a,probable_near_duplicate,2,0,2,1
test|RWF-2000|train/Fight/rwf_train_fight_0493.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0493.avi,4a1836aad7ff25cdcef8be147fce519303a3413c937a6706ecb0a13418c14847,probable_near_duplicate,2,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0509.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0509.avi,7a4b510be52f0d62aa8d1336dcc9c073c2b0b4ec22f0447232acefe698de6574,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0514.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0514.avi,4da393116722bbe069f12df278620dd8aaeb439325f92374ed6fa4e9d18b80cc,possible_near_duplicate,0,2,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0522.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0522.avi,b786c29f018aeae162fd406537776276191e8a11009c1f638b519b875e3666e7,possible_near_duplicate,0,2,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0535.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0535.avi,9888a2dc86c9d55a901b780afae481ca8503ca17421349c7cc3a38f23a231e26,possible_near_duplicate,0,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0539.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0539.avi,88854f33fb2dbc794ce94983f840824790d13ee74a000ef5fbbd30998e596caa,probable_near_duplicate,3,2,2,1
test|RWF-2000|train/Fight/rwf_train_fight_0611.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0611.avi,211f9b5eae27af891c8c930005713360bd8944a63f415a6ed86d108c81565dcc,probable_near_duplicate,1,0,0,0
test|RWF-2000|train/Fight/rwf_train_fight_0612.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0612.avi,a60758281446a8d47598a66d0d18a8817bf0666a6b0644e2b3185670d580a66b,probable_near_duplicate,1,0,0,0
test|RWF-2000|train/Fight/rwf_train_fight_0613.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0613.avi,bd2e106f55bc8038cc0dcd6109e17d8c069788ac0965a8db07056562d2f98f54,probable_near_duplicate,1,1,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0623.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0623.avi,162202bbb9d29f3fd28a45bf8b8aa8778bf1f4f282c0323ebd4b785b060af1d4,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0624.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0624.avi,f34ac87b6a0488f6124c1c716e8ee361d34a0b7f6c5ff515286eac7517417bc3,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0651.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0651.avi,7446929b02a4a87b030432ff014301b336806ddb1e005963f5e9366078a844c2,probable_near_duplicate,3,0,0,1
test|RWF-2000|train/Fight/rwf_train_fight_0667.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0667.avi,a8f25fc819a080cffe1817b679620fa441c4c21b1cae1498047054f5baf73c87,possible_near_duplicate,0,1,1,0
test|RWF-2000|train/Fight/rwf_train_fight_0697.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0697.avi,87ea0aa6324838f9120e21673ba3534e5fe8c3c484cd7e522aab77f27fae2945,probable_near_duplicate,2,0,0,0
test|RWF-2000|train/Fight/rwf_train_fight_0763.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0763.avi,d5a67ae596c23fc3a852eed329330244b5289a62e8d5e7a9b7552651b5b5cc63,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/Fight/rwf_train_fight_0766.avi,test,RWF-2000,1,train/Fight/rwf_train_fight_0766.avi,98cd21c404bf9b75135548a186c592584331e84252391244584d7b8d0b4d669c,probable_near_duplicate,1,3,1,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0013.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0013.avi,437dd8aa91cd985648a29aa0ff39d38ba17d2f4260bb73cb4f1acf219aee0182,probable_near_duplicate,3,0,1,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0041.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0041.avi,8775cf7ad332f67fe117fbf7f45bd2a23ef1befe8b8bcba31a13826c4ce7a092,probable_near_duplicate,1,1,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0057.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0057.avi,7c34270f8bcf64ecb444513cac792f261f6c0be1c06bc252bf6e579c2ea1047c,probable_near_duplicate,3,0,3,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0087.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0087.avi,cbbcef2c7f5bedf89ff20f0ede124c252339b671f18ee16de6e79547d8b84563,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0123.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0123.avi,b32c5d5cf5d80a4b8a8d874126de5ac332f713c45756e51c75ad0d44b2384ada,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0125.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0125.avi,354086a127fb51bfc11a3f38e89919705c549f43b6ed3afd9ba71a244512f8f2,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0144.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0144.avi,0dab4697d3335adf60fe999cf64fe61ff0f7a9fcc1a875f7d62bebfd79600dee,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0151.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0151.avi,6aaaafce247f0097f50396e071ad5c4df9cc52f248adf652bdf3db02556a1829,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0177.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0177.avi,599bc1d98933bc85acbcfff57fe5dbdd99de718fa09e70b7959de7f5c152696b,probable_near_duplicate,1,0,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0231.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0231.avi,8902d9d7dbcdaee0ee1c9761f4a205e3fe1b9558a9b8b7a6dfb91e6173f2f584,probable_near_duplicate,5,0,2,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0332.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0332.avi,c6156b8626a1f6a41fec99386f95c5479efcef6b54cdf3a1ede2b09974267919,probable_near_duplicate,1,0,1,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0358.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0358.avi,29008d9dda79545c91e38cf1250db01eddf640da138cfbaaa6ddf1adf71f4e42,probable_near_duplicate,2,1,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0407.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0407.avi,890816049b067b2238af999d210d4cb3874ec855654ddefc63c40991b45c888c,possible_near_duplicate,0,2,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0408.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0408.avi,976f9a8dc6f550847b0290b94df52c56844261426ed53534aac1e422d6d7490c,probable_near_duplicate,2,0,0,1
test|RWF-2000|train/NonFight/rwf_train_nonfight_0420.avi,test,RWF-2000,0,train/NonFight/rwf_train_nonfight_0420.avi,05a59c83eb4444b27ff72b337bace0696c9b4af0d208c9f265f4f46ab665c399,possible_near_duplicate,0,2,0,1
