split,manifest_row_id,source_group,dataset,label,relative_path,video_sha256,source_id,width,height,fps,frame_count,duration_seconds,sample_frame_indices,phash_crop_0,phash_crop_10,phash_crop_20,decode_status
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0308.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0308.avi,abe25c129cbfd2892897a3d8983fd941d702b55eddb602a21d8167f6e226da0d,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,47e79ec941901d4d;46f79ec941901d4d;46f79fc940901d4d;44f79fcd4190194d;46f79fc940901d4d;46f79ec941901d4d;46f69fc941901d4d;47e79ec941901d4d;47e79ec940941d4d,477487cbf4b4090d;477687c8f4b4090f;477687c9f4b4090d;477487cbf4b4090d;477487cbf4b4090d;477487cbf4b4090d;477487c9f0b40f0d;477687c8f0b40d0f;477687c8f4b4090f,4165814af5b578f8;4165814af5b578f8;4165814af7b478f8;4375804af5f470f8;43778042f5b478f8;43678142f5b478f8;4325814af5f478f8;4165814af5b578f8;4165814af5b578f8,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0617.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0617.avi,16693b43e3bef32d89f30e369aa1d98786cfad3c19eb1b2798cc78fa616359af,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,571b6be428742c1b;571b6be4287c2c13;571b7be42874241b;571b7be4287c2413;571b7be4287c2413;571b7be4287c2413;571b7be4286c2513;571b7fe42864241b;479b3eec28642c1b,0713c7ea786c6c38;0713c7e8786c6c78;0713d7e8786c6c38;0713d7e8786c6c38;0713d7e8786c6c38;0713d7e8786c6c38;0713d7e8786c6c38;471397e8786c6c38;431397ee786c6838,0793a3d1d1c50bea;0793a1d0d1c52bee;4693a0d0d1cd0bef;4693a0d0d1cd0bef;4693a0d0d5cf0b6e;4693a0d097cf0b6e;4693a0d097cf0b6e;4693a19097c52bee;50938393b1ec2b6e,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0669.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0669.avi,11c51bdb60aa860cbc19f7e52b2cf8aa1aaa60eb7ca0ae1b5937926c3fb16754,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,43bc3c434ca633cd;43bc3c434da633c5;43bc3c434ca633cd;43bc3c434ca633cd;43bc3c434ca633cd;43bc3e434ca633c5;43bc3c434ca633cd;43bc3c434c2633cf;433c3c4b4c2633cf,633d16524e745966;633d1c524e745966;63bd1e524e741964;633d16524e745966;63bd1c524e741966;63bd16524e741966;63bd16524e741966;63bd16524e741966;633d16524e745966,712835d346b39a65;710835d34eb39a65;710835d346b7aa65;710835d346b3ba65;710835d346b3ba65;710835d346b3ba65;710835d346bb9a65;710835d346bb9a65;712835d3469b9a65,complete
train,train|RWF-2000|train/Fight/rwf_train_fight_0377.avi,principal_train_grouped_clean,RWF-2000,1,train/Fight/rwf_train_fight_0377.avi,abcd077fbaed44bf0086072aed41a99a65d84743404f6083d8a3e41db57d1ecd,,426,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,40cc5a37e76c3c31;40891a37e76c3c3d;408c5833e76c3c3f;40c95833e70d3cfc;40cd5a33676c2c97;40cc5a33e72c3c3d;40cd5a33e70d3d31;40c81a37e7642d3f;40c91a37e76c3d31,7cc8dd32e26c0cb4;7cc8d932e26c0ce5;7eccd932e26c0c25;58c8d972e2041cff;78c81932e26cfce1;7ccc1d32c264cce5;40cc9f32e26ecce1;4cccd933c2ec8ce1;6cc81d33e24ccce5,7fc91b31f2460626;7dc91b31f3460626;4dc91b31f37f0620;6dc91b30f34f1e20;7dc91b31f3071630;7fcb1b31f3060622;7fcf1b31f3060620;6dcf1b3153061ea2;6dcf193373071e20,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0496.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0496.avi,d2f4da532f4e776355c47240b5560174e3a9bb09200f71b44b2de8dc50616ab4,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,41b33e4c2d1f2636;41b33e4c3d1e2636;41b33e4c2d1f2636;41b33e4c2d1f2636;41b33e4c3d1e2636;41b33e4c3d1e2636;41b33e4c3d1e2636;41b33e4c3d1e2636;41b33e4c3d1e2636,70b11fcc0d4b063f;70b11fcc0d4b063f;70b11fcc0d4b063f;70b11fcc0d4b063f;70b31fcc0d4b063e;70b31fcc0d4b063e;70b31fcc0d4b063e;70b31fcc0d4b063e;70b31fcc0d4b063e,7cb091ef18c907e8;7cb091ef18d807e8;7cb090ef18d907e4;7cb091ef18c907e4;7cb091ef18c907e4;7cb091ef18c90fc4;7cb091ef18c907e4;7cb091ef18c90fc8;7cb091ef18c907e8,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0020.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0020.avi,27417278a21d4d5efaecd9b393a8a03d111e2ad58d88569fa4ec3db4054d2c49,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,4696599976996c49;469e5c9819b66c69;469e599254b2cd69;469e58927698996b;469e5e993132196d;42965c9977936c4c;469e59135d326749;46965d1366934dc9;469c59365d986c63,46861b9537949e9a;66865c9991b63596;678e199937968c92;668f1c16669c9c9a;46974698379533b2;43861c9333b3cc9e;66861b999db63492;4786181637b79c9a;468c1b66359c7d92,66c559493b298b2d;67c544d99b299329;63c5594b33c99925;6781596663abcc91;618544dc6e896db3;63c4dc4d33299b29;678515c9996d9925;6385dd4d33612725;678d156713ad2925,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0164.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0164.avi,30aa110b7f66d90440f60059f94c0d3d66dd01290da7908ee38db874895e3706,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,45c33a3c692c6b0f;45c33a3c692c2b2f;45c33a3c692c2b2f;45c33a3c692c6b27;45c33a3c792c2b27;45c33a3d69262b8d;45c33a3c79262b0f;45c33a3c792c2b0f;45c33a3c792c2b27,41d0141d783e7a6f;41d0161d783e7a6e;41d0161d783e7a6e;41d0171d782e7a6e;41d0161d792e7a4f;41d0161d592e7acf;41d0161d792e786f;41d01c1d782e7a6f;41d01c1d782e7a6f,62f585998b3e8439;62f585b98b3b8419;62f585b98b338459;62f5859a8bba84d8;62f185998b2e91d9;62f5a7998b269219;62f18599abac914b;62f585b98b3a8073;62f585998b36915a,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0630.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0630.avi,81227e913df7968fa333aa5d8add386233b5f7d3d501a78e54e8f4bfe303885f,,528,360,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,75ca12660ef91746;75ca52660ef91546;75ca52620ef91746;35cbca704646e939;35cbca704646e939;35cb4a724646e939;35cb8a724646ea39;35cb1b724446e939;28ca12654d4ff372,2acb70644c393fe1;2acb70644e391fd2;2acb70644e391fd2;2acb9bf0c6e6c025;2acb9bf046e6c033;3acb9bb047e6c034;3acb9ab047c6e033;2ccb9bf045e6e034;29de96e50c49c70d,66c2b4e7e43849ca;66c3b8e7e4084dcc;6ac2bce6e428c4cb;2ec2993987c6d81d;2ec3993907c7ca19;3ec299b903cec919;3bc294b903cfc619;2cc392b90bebd21c;79d6b6b31cc4c130,complete
train,train|RLVS|Violence/V_374.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_374.mp4,a37084055a942ad5504c41ba7170494a58ffe1da0eb96e7e18fecc08c001d0a6,,1280,720,30.000000,153,5.100000,8;25;42;59;76;93;110;127;144,61419c6709be66e9;610094672e9becf6;6176d665019a6de4;647598c4661b59ec;3008cf73348c73f6;3405cbe66c194bce;24219bf3e68d49cc;65299b93e4e47262;292a9211edccede4,635c9461993766d2;691c9461151b6fd6;61369465921a6fe5;672998e466131b6e;340cc9732c896fe6;3419c366ee39c19c;240d99b2e63b6b13;682a9293cdace566;7a1a9613cd8d8a8e,639cad4998296766;6a9c966c9c4a65b4;7b1f846b94160d4b;633b9ced64921236;3e0cd1338e381fc6;2d19d0e667710b2e;2d0d98b6a6740f1b;6a5e96138c98c96d;5a57b531a938b0b8,complete
train,train|RLVS|NonViolence/NV_921.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_921.mp4,5592e531aa2ee4bf828834fa5f26fcdc464ea549173ff91d81850490c35ab1cc,,224,224,29.000000,145,5.000000,7;23;40;56;72;88;104;121;137,11b9243f714e5237;11b9243a6b4e7237;71bb2c24335f5116;21b37a6e249f2133;21b37a6e249f2133;21b37a6e249f2133;21b37a6e249f2133;21b27a6e263f2117;11b96436735e4237,3bb8acab294c7486;3bb8ac3b494c7483;7bb14cae22c970c6;3bb1556dc6cc6043;3bb1556dc6cc6043;3bb1556cc4cc7053;3bb1556dc6cc6043;3bb1556c86cc7143;3bb8acaa714d7484,139dad321b1a6c1b;13bd2d324a4e6993;13b88d27051bd66d;53b21a6a852dcd3a;13ba1a6a852dcd3a;13ba1a6a852dcd1e;13ba1a6a852dcd1e;13ba5a6e852d8d16;1399ad321b5a6c2b,complete
train,train|RLVS|Violence/V_187.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_187.mp4,697adf8c1542a01273217d8ef41f576c5798713544a59ac7cf03126049294ac0,,640,360,29.970030,168,5.605600,8;27;46;65;83;102;121;140;159,78ec02fe86060eed;7fe3018d8082e36f;78cc06da0e0798fe;7fe705db830302c6;78e80424f8f83f0f;7eee8e97b1391100;7cfeb2b0b0b0c1e0;4b67d9c9e6993408;526dedd22d324b84,7fcc00feb7161602;7fe30189b8f2e0e0;7fcd04de26038dc4;7cec2ddda3322282;7fe90060f8f472e0;5ec44486b73b3b30;4ecf1df0b01333c2;4b67996cc1c32dc8;5669ad9229325bb4,79c849dce83333a1;4f7340c93e8f89c1;7beb9dd767020300;6fee28c8d8193135;74d84d0f8b8f091d;57ffcee7e7000080;4fc349fc8e1c3838;43621c6ed073ccf2;744a8d996953a633,complete
train,train|RLVS|NonViolence/NV_321.mp4,principal_train_grouped_clean,RLVS,0,NonViolence/NV_321.mp4,0cc15bf72444704ed9322d3284ca87dbfb44dac6886dd8cf7e89ab797e7a3a18,,1280,720,25.000000,93,3.720000,5;15;25;36;46;56;67;77;87,7426c37305d26a9e;491ab8fc01de74f0;6d0e84f219cd26f8;650ee3730df208f4;610ee3770df208f4;610eb37705fa08f2;210eb37545fa08f6;2508b375c4ba18f7;0c47336ac878bab6,7526f56925f02293;5b109f6d11cb38a3;6f0de63618e21e62;600cf33be9734ce0;600cf32be1726cf4;600cf32be058fcb9;600cf32be058f8bb;650cf32ae058f93a;4ec3336ad8593195,4c07fc49a87a03de;421d8a3dc04f3ceb;6108e436f87c1ba7;6e0eb309e313f143;6e8fb301f313f042;4ecfb303e30c682e;4ecfb122e34c482f;4ec33162e74c686b;4ea23267cd5c413b,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0620.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0620.avi,f83aca43a986dcba072b163ab65c23baac11a168ca9782f3254d44d3c16fb152,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,16c8e2f4a2ab39a5;16c4e2acb0abb9a5;16c4f2b8b0aba9b4;16c0e2bcb2aab9a5;16c4e2acb0abb9a5;16c0e6acb0abb9a5;16c0e6acb2a3b9a5;16c0e6acb2a3b9a5;16c2e1acb2a3b9a5,06c467fdf6421e88;06c567fdf6401e28;0cc566fef6410e8c;06c467fdf6421e88;06c567fcf6521e08;17c166fcf6521a0c;17c1e6dcf6521a88;17d1c5dcf6421b09;06c1cddcf6521b2c,0ff96028e1b5a4b5;07f36028e1b5acd5;0fe960bce0e36835;0ff96028e1b5a4b5;0ff9602ce1a5a4b5;07f1608ce4b5b1b5;03f3488ce6b7a49c;07f1c88ce4a59d95;27f3d88ce4939434,complete
train,train|RWF-2000|val/NonFight/rwf_val_nonfight_0093.avi,principal_train_grouped_clean,RWF-2000,0,val/NonFight/rwf_val_nonfight_0093.avi,35599854c4e598b3a7a3f1e0afe6b2e0b85763dd0d8f11fc53928ba15a804c5e,,406,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,4ad2f13d3c2627a1;4ac2f11d7c2627a5;4ad2f11d3c2627a5;4ad2d13d3c2627a5;4ac2d13d3e2725a5;5acaf11d3c2627a1;5ac2f11d3c2627a5;5acaf11d3c2627a1;5ac2d31d7c262745,56d6b0995f2760e0;5ed6b0989f2760e0;56d6b0999f2760e0;46d691999e3764e0;56d6d8981f376460;56d6f1999f262460;56d6f098de272660;56d6f1989f272460;56d6f1999f362060,47f5b0988e1a16f1;47f5b0988e1626f1;47f5b0989e1246f1;45f5b0989e162679;47f5d89c921b8472;57f5f09882172678;47e5f8989e160663;47e5f898d8160673;57f5f1d888120673,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0545.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0545.avi,c73da3967300306cd8dd033b34c17f5de23f2ac3afefbff9794a46fac329731e,,1280,720,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,355198c429abbe3c;355198c629a9b63e;355198c429abbe3c;355198c429abf63c;355199c429aaf63c;35519dc429a83f36;355095cc28aa3f3e;35509e4709a8373f;25519c4629a93f3e,2571ddd748c25a0b;2559ddd748c25a0b;2551ddd758c25a0b;25519dc748c25f1b;255998c55bca5a1b;25599dc158cb5b1a;2d7091cf58e3581b;2875875758ca7a0b;22719d4758da5b0b,233a81299aed13fc;233a89219aed13fc;233e81299aed13ec;233c81299aed13fc;2138ade99aec12ec;231ca9ed9ae813cc;2b3da10887ea13fc;3a3da32289ec19ec;633981249ced8bec,complete
train,train|RWF-2000|train/NonFight/rwf_train_nonfight_0753.avi,principal_train_grouped_clean,RWF-2000,0,train/NonFight/rwf_train_nonfight_0753.avi,f1c56719bca49314e7c7fa2c596fef9bd6a215126b3fb734dc4f8cdd0d05fa02,,320,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,26a0593946475bf3;26a059394e465bf3;26a259394e4653f3;26a079394e4653f3;26a479394c4653f3;26a479394c4653f3;26a479394c4647f3;26a479394c4647f3;26a479394c4647f3,20ed19bb6e0e4cc5;22ed19bb6e0e4cc1;22ed19b96e0e4ec1;22ec39b94e0e4ed1;22ec39b94e0e4ed1;20ec39bb4e0e4ed1;20ec39bb4e0e4ed1;20ec39bb4e0e4ed1;20ec39bb4e0e4ed1,27e999383717074c;26e419b937070f47;26e239b93507078f;26e639b93107078f;26e639b9310707c7;26e639b939070747;26ee39b931070747;26ec39b939070747;26ec39b939070747,complete
train,train|RLVS|Violence/V_638.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_638.mp4,d3baa4f52941952601a140b1201158d88a6b1be59da3a915a6ee296ba6b0150b,,360,360,29.970030,150,5.005000,7;24;41;58;74;91;108;125;142,3f95956a1b0f1ac0;2f951a6a4e39c139;3f951a6a2f16e00d;3f941c6c3b1ec1c1;3f94874a241f35e1;3fd0934b323f1a84;3f94964a623c3e34;3f95954ac2393b21;3f9f8169c0ccce21,63ab9d7c89031547;66871f460d55f09a;2691177b0314fc9d;22870d6d0f177371;28ac83d6e6070f5d;3ed7c15be502154a;2890a753e90f172f;29a0a8c6c7563b3b;2783a111f5df854a,63a38ebec81ce690;6783b6650d690b1e;2c9c97530377740e;73a58dff0f066041;2f88b0f5f780a58c;2eb6d3d3e820a0d6;3ebc80dafe5200f8;39b91cecc1cd2c46;0682bb383e8f872d,complete
train,train|RWF-2000|val/Fight/rwf_val_fight_0142.avi,principal_train_grouped_clean,RWF-2000,1,val/Fight/rwf_val_fight_0142.avi,342052bc58f54f0148198e03f47f5c161333afe8d64b471e531a9ebaa1e166cb,,300,240,30.000000,150,5.000000,7;24;41;58;74;91;108;125;142,42f9db27a8311e61;48e3d3ad2d507896;4ce3d12cad54526b;65e5d829355a9658;33c559a7395a864a;24e1db2c345a975a;63e15abb31d89548;63e158ae7152954e;63e849adf172a548,70fbc126eb9c1a88;4df3d3a82a597884;4ff3d0a9a8c56ca0;61e4dfa82a81a7d1;33c9dba03a94ec45;66e1d3a86eac6d10;63e9d4235bb44f80;72e159a972b42d13;72c559ab5ab22f10,6ddad263680487d5;4ef3f164c4482f98;49f29163dc494ab9;68d7d12c5c604bad;34dbc96b10aecd88;2ef3d00a146e6daa;63e9cd62942347b2;32f8cc4bd48c55b8;30c9cccadca0ddb8,complete
train,train|RLVS|Violence/V_891.mp4,principal_train_grouped_clean,RLVS,1,Violence/V_891.mp4,c5bcb050fce10346a112b7978961bf2c8d2ac47cac910e5f617735c253fdc7fb,,136,240,29.474000,124,4.207098,6;20;34;48;61;75;89;103;117,3391d83c9e4dec12;0396cba0dce3b04f;38b090e9fde0838f;428989e8b92bab57;4494f6e63d9992c4;5c9e91a50c3b8ecc;7da4a178031f4967;32de9c8ded80a1b4;7af0e42d447d8899,3291d9b6946d8cd2;219663bccbf03f40;3eb4905a3ff49007;4490daed5d5b9312;469ae6646d3b164c;54979ba529328c9b;3da0e4fc200e794f;30de96099fc0c8ed;5ef8e160636c0d1b,26b25bb79209c54b;2597788fc0ac42af;29ada5522f7d8027;6694c4eb4d499336;5694b5e54833362d;4d9792e93a259a62;2da08c7da49df650;3c35b6068752965b;17b1aaf4716e6860,complete
